央视,#genre#
山西影视[1280*720],http://liveflash.sxrtv.com/live/sxfilm.m3u8?sub_m3u8=true&edge_slice=true
山西黄河[1280*720],http://liveflash.sxrtv.com/live/huanghe.m3u8?sub_m3u8=true&edge_slice=true
高平综合[854*480],http://live.gprmt.cn/gpnews/hd/live.m3u8
晋中公共频道,http://jzlive.jztvnews.com:90/live/jzgg.m3u8
晋中新闻频道,http://jzlive.jztvnews.com:90/live/jzzh.m3u8
潞城新闻综合,http://59.48.42.6:62204/lucheng.m3u8
宁武综合[720*576],https://fvsln5ps.live.sxmty.com/live/hls/7922d2cdc4734bb3921826418cfa992d/cd7756e2135a48758e73017d502d8ec1-1.m3u8
武乡新闻综合[1280*720],http://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8
运城科技教育[1280*720],http://live.0359tv.com/lsdream/p5eq48m/1000/live.m3u8
长子综合频道,http://zzlive.zzc-media.com:8092/live/xwzh.m3u8
定襄综合[1280*720],http://lbyzztfe.live.sxmty.com/live/hls/645ff4c60e0a49f0a203abbd73dd8be9/0720e665f10f48e98c9639f4f492fb4a-1.m3u8?zshanxd
汾西综合,https://qmmqvzoz.live.sxmty.com/live/hls/f24f8a390c084386a564074c9260100c/be3fdf07606145739ab2c4b80fe0136a.m3u8?zshanxd
怀仁综合,http://1yp7hc5p.live.sxmty.com/live/hls/bff8529922344209985b6e49baa9555a/efa2543628fc4a7ea93d3d6c975f77dc.m3u8?zshanxd
灵石新闻综合,https://live-stream.lsxrmtzx.com/live/video.m3u8?zshanxd
襄汾综合,http://7sycrzf7.live.sxmty.com/live/hls/da9222d15ce7491d85fe3519e5201df5/af161dfd2a434b22b3b75fdd72fb9038-1.m3u8?zshanxd
襄垣电视,http://video.xyxrmt.com/lsdream/2MAgsgb/1000/live.m3u8?zshanxd
壶关电视台,http://zmjp3jin.live.sxmty.com/live/hls/268fe96f955d496db37fb10bb887cda9/fc196029d289449ea524a94a95379a0d.m3u8
武乡新闻综合[1280*720],http://60.220.198.84:81/0.m3u8
怀仁综合频道,http://1yp7hc5p.live.sxmty.com/live/hls/bff8529922344209985b6e49baa9555a/efa2543628fc4a7ea93d3d6c975f77dc.m3u8
平鲁综合频道,https://stream.icelook.cn/790d0a0f38c07f31/6728300245723120644_1609747594.m3u8?auth_key=1893456000-0-0-0cc4be5653a88cdb748a4543643d0fdb
汾西综合,https://qmmqvzoz.live.sxmty.com/live/hls/f24f8a390c084386a564074c9260100c/be3fdf07606145739ab2c4b80fe0136a.m3u8
吉县新闻综合,http://jxlive.jxrmtzx.com:8091/live/xwzh.m3u8
襄汾综合,http://7sycrzf7.live.sxmty.com/live/hls/da9222d15ce7491d85fe3519e5201df5/af161dfd2a434b22b3b75fdd72fb9038-1.m3u8
翼城综合,http://live.aiyicheng.com.cn/channel1/sd/live.m3u8
灵石新闻综合,https://live-stream.lsxrmtzx.com/live/video.m3u8
定襄综合[1280*720],http://lbyzztfe.live.sxmty.com/live/hls/645ff4c60e0a49f0a203abbd73dd8be9/0720e665f10f48e98c9639f4f492fb4a-1.m3u8
五台综合,https://568slnjf.live.sxmty.com/live/hls/90c8b2efeb164cc0a6c2409eed668d6b/f77cbb89ec57435b9ba4c47589c16e4f-1.m3u8
五寨综合[1280*720],https://stream.icelook.cn/cf2874738208c975/6727103226484622340_1607389965.m3u8?auth_key=1893456000-0-0-c8ce454296feaadfd96bc25904e2b688
原平综合,http://xkmspyxn.live.sxmty.com/live/hls/65072fcc05414062bf02088d2a2a77b2/9da977614b044ef59d11779e997a12f8-1.m3u8
山东,#renre#
烟台公共频道[1280*720],http://live.yantaitv.cn/live/e50f104a4ffe4a41b2217cbda534146f/d86092e69df94668b33390278b061700-1.m3u8
烟台经济科技[1280*720],http://live.yantaitv.cn/live/27f84144e95a4652ae9e5c211b2a6b55/405f3e33ba384aa0a16014d0becd1261-1.m3u8
烟台影视频道[1280*720],http://live.yantaitv.cn/live/e9f1d9045d474c31884d13fa4ffbbd16/a4a9b3704d854756907845107cc56129-1.m3u8
枣庄新闻综合[960*540],http://stream.zztvzd.com/1/sd/live.m3u8
枣庄教育频道[960*540],http://stream.zztvzd.com/2/sd/live.m3u8
枣庄公共频道[960*540],http://stream.zztvzd.com/3/sd/live.m3u8
东营综合频道[853*480],http://stream.hhek.cn/xwzh/sd/live.m3u8
东营公共频道[853*480],http://stream.hhek.cn/ggpd/sd/live.m3u8
新泰综合频道[640*480],http://live.xtgdw.cn:1935/live/xtzh/playlist.m3u8
新泰综合频道[640*480],http://111.17.214.12:1935/live/xtzh/playlist.m3u8
新泰综合频道[640*480],http://119.184.188.117:1935/live/xtzh/playlist.m3u8
新泰乡村频道[640*480],http://live.xtgdw.cn:1935/live/xtxc/playlist.m3u8
新泰乡村频道[640*480],http://111.17.214.12:1935/live/xtxc/playlist.m3u8
新泰乡村频道[640*480],http://119.184.188.117:1935/live/xtxc/playlist.m3u8
安徽农业科教,http://mmitv.top/test/ahtv.php?id=14
安徽综艺体育,http://mmitv.top/test/ahtv.php?id=17
安徽影视,http://mmitv.top/test/ahtv.php?id=13
固镇新闻,http://www.guzhenm.com:7001/hls/hd-live.m3u8
淮南一套,http://stream.0554news.com/hnds1/sd/live.m3u8
淮南二套,http://stream.0554news.com/hnds2/sd/live.m3u8
宿州公共,http://live.ahsz.tv/video/s10001-ggpd/index.m3u8?zanhd
淮南新闻综合,http://stream.0554news.com/hnds1/sd/live.m3u8?zanhd
淮南公共,http://stream.0554news.com/hnds2/sd/live.m3u8?zanhd
固镇新闻,http://www.guzhenm.com:7001/hls/hd-live.m3u8?zanhd
福建,#genre#
福州综合,http://live.zohi.tv/video/s10001-fztv-1/index.m3u8
福州生活,http://live.zohi.tv/video/s10001-fztv-3/index.m3u8
漳州一套[1280*720],http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8
漳浦综合,http://220.161.87.62:8090/hls/0/index.m3u8
三明新闻综合[1280*720],http://stream.smntv.cn/smtv1/sd/live.m3u8?zfud
新罗电视一套,http://stream.lyxltv.com/xltv/sd/live.m3u8?zfud
漳浦综合,http://220.161.87.62:8090/hls/0/index.m3u8?zfud
福州少儿,http://live.zohi.tv/video/s10001-fztv-4/index.m3u8
三明综合[1280*720],http://stream.smntv.cn/smtv1/sd/live.m3u8
三明公共[1280*720],http://stream.smntv.cn/smtv2/sd/live.m3u8
三明公共频道[1280*720],http://stream.smntv.cn/smtv2/sd/live.m3u8?zfud

湖北,#genre#
江夏新闻综合[768*576],http://59.175.226.142:280/gb28181/xwzh.m3u8
武汉新闻综合[1280*720],http://stream.appwuhan.com/1tzb/sd/live.m3u8
武汉生活[1280*720],http://stream.appwuhan.com/3tzb/sd/live.m3u8
武汉经济[1280*720],http://stream.appwuhan.com/4tzb/sd/live.m3u8
武汉外语[640*484],http://stream.appwuhan.com/6tzb/sd/live.m3u8
武汉教育[1280*720],http://stream.appwuhan.com/jyzb/sd/live.m3u8
荆门新闻,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8
荆门教育,http://stream.jmtv.com.cn/ggsh/sd/live.m3u8
十堰新闻[1280*720],http://p8.vzan.com/slowlive/034028687228317362/live.m3u8
麻城综合[720*576],http://119.36.30.199:8888/mctv1.m3u8

云南,#genre#
云南都市[1280*720],http://tvlive.ynradio.com/live/yunnandushi/chunks.m3u8
云南娱乐[1280*720],http://tvlive.ynradio.com/live/yunnanyule/chunks.m3u8
云南少儿[1280*720],http://tvlive.ynradio.com/live/yunnanshaoer/chunks.m3u8
云南国际[1280*720],http://tvlive.ynradio.com/live/yunnanguoji/playlist.m3u8
红河州公共频道,http://file.hhtv.cc/cms/videos/nmip-media/channellive/channel2/playlist.m3u8
文山州新闻综合,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv
文山州新闻综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8
文山州公共,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel8/playlist.m3u8
西双版纳综合[1280*720],http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel1/playlist.m3u8
西双版纳公共[1280*720],http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel3/playlist.m3u8
红河县综合[720*576],http://file.hhtv.cc/cms/videos/nmip-media/channellive/channel3/playlist.m3u8
麻栗坡电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel18/playlist.m3u8
麻栗坡电视台,http://tvdrs.wsrtv.com.cn:8100/channellive/mlptv.flv
麻栗坡电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel18/playlist.m3u8?zyund
文山州公共,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel8/playlist.m3u8?zyund
文山州新闻综合,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv?zyund
文山州新闻综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8?zyund
西双版纳综合[1280*720],http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel1/playlist.m3u8?zyund
丘北新闻综合[720*576],http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel14/playlist.m3u8
文山市电视台[720*576],http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel17/playlist.m3u8


四川,#genre#
广安新闻综合,http://live1.gatv.com.cn:85/live/XWZH.m3u8
广安公共频道,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8
达州新闻综合,http://tv.drs.dzxw.net/channellive/xwzhpd-dz1.flv
达州公共频道,http://tv.drs.dzxw.net/channellive/ggpd-dz2.flv
达州通川频道,http://tv.drs.dzxw.net/channellive/tcpd-dz3.flv
泸州新闻综合[1280*720],http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel106011/playlist.m3u8
泸州科教频道[1280*720],http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel103074/playlist.m3u8
凉山新闻综合[720*407],http://file.yizu.tv/nmip-media/channellive/channel106606/playlist.m3u8
自贡综合频道[853*480],http://110.189.153.160:1001/zhpd.flv
自贡公共频道[853*480],http://110.189.153.160:1002/ggpd.flv
德阳公共频道[1280*720],http://scdytv.cn:1935/live/m_ggpd_livevideo/playlist.m3u8
甘孜综合频道[1280*720],http://tv.drs.ganzitv.com:8100/channellive/gztv.flv
双流综合频道,http://171.221.250.130:18888/27e684978eb642eeb90ab815f6cc51bf/c41893de5e8645b3b43aef1640859b0d.m3u8
威远新闻综合,http://dxplay.scwy.cn/live/weiyuanzonghepingdao/index.m3u8
大竹阳光政务,http://60.255.120.30:89/live2/live2.m3u8
蓬安新闻综合[1280*720],http://palive.patv123.com:8091/live/xwpd_800K.m3u8
营山电视台[1280*720],http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8
金川新闻综合,http://live.jinchuanrmt.com:90/live/zhxw.m3u8
金川新闻综合,http://139.203.180.9:90/live/zhxw.m3u8
金川乡村频道,http://live.jinchuanrmt.com:90/live/jcxc.m3u8
金川乡村频道,http://139.203.180.9:90/live/jcxc.m3u8
松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8
汶川新闻综合,http://live.iwcmt.cn:90/live/zhxw.m3u8
小金综合频道,http://xjlive.xjsc.gov.cn:8091/live/xwpd.m3u8
马尔康综合频道,http://live.zmmek.com:90/live/zhxw.m3u8
利州综合频道[1280*720],http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8
利州综合频道[1280*720],http://tv.drs.lzgbdst.com:8100/channellive/lztv2.flv
青神综合频道[1280*720],http://lmt.scqstv.com/live1/live1.m3u8
会东综合频道[720*576],http://112.45.133.129:90/live/xwzh.m3u8
会东综合频道[720*576],http://live.schdxww.com:90/live/xwzh.m3u8
康定新闻综合[1280*720],http://m3u8-kd.channel.ganzitv.com/nmip-media-yajiang/channellive/channel100663/playlist.m3u8
泸县新闻综合,http://lxfile.lxxcb.cn/nmip-media/channellive/channel103799/playlist.m3u8
纳溪新闻频道[768*480],https://bl.ainaxi.cn/live/d1b85c45e7b74e96bdd950e047c7fd94.m3u8
叙永综合频道[768*576],http://luzhi.xuyongrongmei.com:1935/live/_definst_/xyxw/playlist.m3u8
滨海新闻,http://traffic.jbh.tjbh.com/live/bhtv1/playlist.m3u8
滨海综艺,http://traffic.jbh.tjbh.com/live/bhtv2/playlist.m3u8
滨海影视,http://traffic.jbh.tjbh.com/live/bhtv3/playlist.m3u8
西青新闻综合,http://221.238.209.44:81/hls/live1.m3u8
石家庄新闻综合,http://pluslive1.sjzntv.cn/xmzh/playlist.m3u8?zhebd
石家庄娱乐,http://pluslive1.sjzntv.cn/yule/playlist.m3u8?zhebd
石家庄都市,http://pluslive1.sjzntv.cn/dushi/playlist.m3u8?zhebd
邯郸公共频道,https://jwliveqxzb.hebyun.com.cn/hdgg/hdgg.m3u8
邯郸科技教育,https://jwcdnqx.hebyun.com.cn/live/hdkj/1500k/tzwj_video.m3u8?zhebd
邯郸科技教育,https://jwliveqxzb.hebyun.com.cn/hdkj/hdkj.m3u8?zhebd
鹿泉一套[1280*720],https://jwliveqxzb.hebyun.com.cn/luquanyi/luquanyi.m3u8?zhebd
鹿泉一套[1280*720],https://jwcdnqx.hebyun.com.cn/live/luquanyi/1500k/tzwj_video.m3u8?zhebd
昌黎综合频道[1280*720],https://jwcdnqx.hebyun.com.cn/live/clzhpd/1500k/tzwj_video.m3u8?zhebd
昌黎综合频道[1280*720],https://jwliveqxzb.hebyun.com.cn/clzhpd/clzhpd.m3u8?zhebd
石家庄新闻,http://pluslive1.sjzntv.cn/xmzh/playlist.m3u8
石家庄娱乐,http://pluslive1.sjzntv.cn/yule/playlist.m3u8
石家庄生活,http://pluslive1.sjzntv.cn/shenghuo/playlist.m3u8
石家庄都市,http://pluslive1.sjzntv.cn/dushi/playlist.m3u8
保定公共,http://jwcdnqx.hebyun.com.cn/live/bdxw1/1500k/tzwj_video.m3u8
保定生活,http://jwcdnqx.hebyun.com.cn/live/bddst/1500k/tzwj_video.m3u8
定州生活频道[800*450],https://jwliveqxzb.hebyun.com.cn/shpd/shpd.m3u8
丰宁综合频道,https://jwliveqxzb.hebyun.com.cn/fengningzonghe/fengningzonghe.m3u8
邯郸新闻,https://jwliveqxzb.hebyun.com.cn/hdxwzh/hdxwzh.m3u8
涞水新闻频道[960*540],https://jwliveqxzb.hebyun.com.cn/lsdst/lsdst.m3u8
鹿泉一套[1280*720],https://jwliveqxzb.hebyun.com.cn/luquanyi/luquanyi.m3u8
望都综合频道[768*576],https://jwliveqxzb.hebyun.com.cn/wddst/wddst.m3u8
邯郸公共频道,https://jwcdnqx.hebyun.com.cn/live/hdgg/1500k/tzwj_video.m3u8?zhebd
河北农民[960*540],https://jwplay.hebyun.com.cn/live/hbnmtv/1500k/tzwj_video.m3u8?zhebd
河北影视剧[960*540],https://jwplay.hebyun.com.cn/live/hbystv/1500k/tzwj_video.m3u8
邯郸公共频道,https://jwcdnqx.hebyun.com.cn/live/hdgg/1500k/tzwj_video.m3u8
邯郸科技教育,https://jwcdnqx.hebyun.com.cn/live/hdkj/1500k/tzwj_video.m3u8
承德新闻综合,https://jwcdnqx.hebyun.com.cn/live/cdslywh/1500k/tzwj_video.m3u8
承德新闻综合[960*540],https://jwcdnqx.hebyun.com.cn/live/cdsxwzhtv/1500k/tzwj_video.m3u8
承德公共生活[960*540],https://jwcdnqx.hebyun.com.cn/live/cdsggshtv/1500k/tzwj_video.m3u8
鹿泉一套[1280*720],https://jwcdnqx.hebyun.com.cn/live/luquanyi/1500k/tzwj_video.m3u8
鹿泉二套[1280*720],https://jwliveqxzb.hebyun.com.cn/luquaner/luquaner.m3u8
鹿泉二套[1280*720],https://jwcdnqx.hebyun.com.cn/live/luquaner/1500k/tzwj_video.m3u8
阜城综合频道,http://hbfc.chinashadt.com:2036/live/2.stream/playlist.m3u8
阜城经济频道[785*576],http://hbfc.chinashadt.com:2036/live/5.stream/playlist.m3u8
枣强综合[640*360],http://hbzqdb.chinashadt.com:1937/live/zqzh.stream_360p/playlist.m3u8
昌黎综合频道[1280*720],https://jwcdnqx.hebyun.com.cn/live/clzhpd/1500k/tzwj_video.m3u8
昌黎综合频道[1280*720],https://jwliveqxzb.hebyun.com.cn/clzhpd/clzhpd.m3u8
迁西综合频道,https://jwliveqxzb.hebyun.com.cn/qxzhpd/qxzhpd.m3u8
迁西综合频道,https://jwcdnqx.hebyun.com.cn/live/qxzhpd/1500k/tzwj_video.m3u8
迁西农业频道[768*576],https://jwcdnqx.hebyun.com.cn/live/qxny/1500k/tzwj_video.m3u8
清河新闻综合,https://jwliveqxzb.hebyun.com.cn/qinghe/qinghe.m3u8
清河经济综艺,https://jwliveqxzb.hebyun.com.cn/qinghe1/qinghe1.m3u8
青县新闻[1280*720],https://jwliveqxzb.hebyun.com.cn/qxtvlive1/qxtvlive1.m3u8
青县新闻[1280*720],https://jwcdnqx.hebyun.com.cn/live/qxtvlive1/1500k/tzwj_video.m3u8
定州新闻综合[800*450],https://jwliveqxzb.hebyun.com.cn/xxzhpd/xxzhpd.m3u8
定州生活频道[800*450],https://jwcdnqx.hebyun.com.cn/live/shpd/1500k/tzwj_video.m3u8
涞水新闻频道[960*540],https://jwcdnqx.hebyun.com.cn/live/lsdst/1500k/tzwj_video.m3u8
清苑新闻频道,https://jwcdnqx.hebyun.com.cn/live/qyxwpd/1500k/tzwj_video.m3u8
清苑生活频道,https://jwcdnqx.hebyun.com.cn/live/qyshpd/1500k/tzwj_video.m3u8
望都综合频道[768*576],https://jwcdnqx.hebyun.com.cn/live/wddst/1500k/tzwj_video.m3u8
丰宁综合频道,https://jwcdnqx.hebyun.com.cn/live/fengningzonghe/1500k/tzwj_video.m3u8
平泉综合频道[1280*720],https://jwcdnqx.hebyun.com.cn/live/pqzh/1500k/tzwj_video.m3u8
平泉影视频道[1280*720],https://jwcdnqx.hebyun.com.cn/live/pqys/1500k/tzwj_video.m3u8
双滦新闻频道[1280*720],https://jwcdnqx.hebyun.com.cn/live/slxw/1500k/tzwj_video.m3u8
双滦影视频道[1280*720],https://jwcdnqx.hebyun.com.cn/live/slys/1500k/tzwj_video.m3u8
哈尔滨娱乐[640*480],https://stream.hrbtv.net/ylpd/sd/live.m3u8
哈尔滨都市资讯[640*480],https://stream.hrbtv.net/zxpd/sd/live.m3u8
克山综合,https://masterpull.hljtv.com/live/58lOw0L5.m3u8
克东综合,https://masterpull.hljtv.com/live/PO1DiGiN.m3u8
拜泉综合,https://masterpull.hljtv.com/live/zHtOXXUz.m3u8
饶河综合,https://masterpull.hljtv.com/live/DokNxER6.m3u8
友谊综合,https://masterpull.hljtv.com/live/LVpBWYXl.m3u8
嫩江综合,https://masterpull.hljtv.com/live/hrSfaA6T.m3u8
海林综合,https://masterpull.hljtv.com/live/lqo9Fcdy.m3u8
孙吴综合,https://masterpull.hljtv.com/live/eXFjvNaf.m3u8
塔河综合,https://masterpull.hljtv.com/live/qXrATpGj.m3u8
东宁综合,https://masterpull.hljtv.com/live/UQdxnsw8.m3u8
宁安综合,https://masterpull.hljtv.com/live/BV2wr0vH.m3u8
穆棱综合,https://masterpull.hljtv.com/live/5c9Mi3FV.m3u8
逊克综合[720*576],https://masterpull.hljtv.com/live/a0CULO9O.m3u8
林口综合,https://masterpull.hljtv.com/live/pqheD07F.m3u8
依兰综合,https://masterpull.hljtv.com/live/4sTJDdbE.m3u8
方正综合,https://masterpull.hljtv.com/live/sSN2Uyb2.m3u8
宾县综合,https://masterpull.hljtv.com/live/DlkgB2B7.m3u8
绥棱综合,https://masterpull.hljtv.com/live/p7WSvrJJ.m3u8
庆安综合[720*480],https://masterpull.hljtv.com/live/ayksl1Ur.m3u8
富锦综合,https://masterpull.hljtv.com/live/wOBN3GqO.m3u8
抚远综合,https://masterpull.hljtv.com/live/tVnkOTOG.m3u8
汤原综合,https://masterpull.hljtv.com/live/lt2CmppY.m3u8
泰来综合,https://masterpull.hljtv.com/live/cfkAgOUK.m3u8
甘南综合,https://masterpull.hljtv.com/live/YbFyF4Jb.m3u8
绥芬河综合,https://masterpull.hljtv.com/live/pXxFNIbi.m3u8
绥滨综合,https://masterpull.hljtv.com/live/DQiqZPCj.m3u8
富裕综合[1280*720],https://masterpull.hljtv.com/live/MKFLhcpa.m3u8
尚志综合,https://masterpull.hljtv.com/live/EQnKvoc9.m3u8
黑河新闻综合,https://masterpull.hljtv.com/live/iyoENgSP.m3u8
佳木斯新闻综合,https://masterpull.hljtv.com/live/l9wQtsVs.m3u8
虎林综合,https://masterpull.hljtv.com/live/SJJAEqBS.m3u8
密山综合,https://masterpull.hljtv.com/live/iYi97JTN.m3u8
鸡东综合[720*576],https://masterpull.hljtv.com/live/o4NExHSz.m3u8
七台河新闻综合[1280*720],http://live.qthnews.org.cn:1935/live/live1/800k/tzwj_video.m3u8
七台河矿区综合,https://play-hsbj.vzan.com/slowlive/967809790087592502/live.m3u8
延边[1280*720],http://live.cloud.yanews.cn/video/s10001-YATV-2/index.m3u8?zjild
延边[1280*720],http://live.ybtvyun.com/video/s10006-04819ee234a7/index.m3u8?zjild
延边[1280*720],http://live.ybtvyun.com/video/s10016-af95004b6d1a/index.m3u8?zjild
延边朝鲜语综合[1280*720],http://live.ybtvyun.com/video/s10006-b571c289a478/index.m3u8?zjild
延边汉语综合[1280*720],http://live.ybtvyun.com/video/s10016-7e5f23de35df/index.m3u8?zjild
璧山综合,http://222.179.42.129:8181/hls1.m3u8?zzhongqd
大足综合[1280*720],http://218.201.85.71:3170/m3u8?zzhongqd
铜梁综合[640*480],http://183.64.174.171:40123/ch1.m3u8
万州综合频道,http://123.146.162.24:8017/iTXwrGs/800/live.m3u8
万州三峡移民,http://wanzhoulive.cbg.cn:8017/c2F0hmi/1000/live.m3u8
万州三峡移民,http://123.146.162.24:8013/tslslive/PU2vzMI/hls/live_sd.m3u8
万州三峡移民,http://123.146.162.24:8017/c2F0hmi/1000/live.m3u8
璧山综合频道,http://222.179.42.129:8181/hls1.m3u8
潼南综合频道,http://183.230.184.51:65500/tntv1.m3u8
大足综合频道[1280*720],http://218.201.85.71:3170/m3u8
江津新闻综合[800*600],http://222.179.155.21:1935/ch1.m3u8
垫江综合频道,http://125.62.24.185:80/1.m3u8
武隆综合频道[720*576],https://qxlmlive9.cbg.cn/applive/wltvzh/playlist.m3u8
荣昌综合频道[720*404],http://183.64.181.25:40023/rongchang01.m3u8
北碚综合频道[720*576],http://222.178.181.121:12034/beibei01.m3u8
安康综合,http://mmitv.top/test/tianma.php?id=akzh
安康公共,http://mmitv.top/test/tianma.php?id=akgg
安康教育,http://mmitv.top/test/tianma.php?id=akjy
白银公共[1280*720],http://live.bygd.cn/bygg/sd/live.m3u8?zgand
白银综合[1280*720],http://live.bygd.cn/byzh/sd/live.m3u8?gansu
白银综合频道[1280*720],http://live.bygd.cn/byzh/sd/live.m3u8
白银公共频道[1280*720],http://live.bygd.cn/bygg/sd/live.m3u8
临夏市电视台,http://124.152.34.102:8030/wCMq71/wCMq71_0.m3u8
贺州综合频道,http://zhz.gxhzxw.com:2935/live/HZXW-HD/playlist.m3u8
松桃新闻,http://live.strmtzx.cn/stxw/sd/live.m3u8
鄂尔多斯新闻综合[853*480],http://live.erdszs.org.cn/lsdream/h2mxgj4/1000/live.m3u8
鄂尔多斯经济服务[853*480],http://live.erdszs.org.cn/lsdream/ogvfqcp/1000/live.m3u8
鄂尔多斯蒙语综合[853*480],http://live.erdszs.org.cn/lsdream/3lZr8dK/1000/live.m3u8
元宝山综合,http://l2yx82zv.live2.danghongyun.com/live/hls/8be0890a1b0c4d7aaf80b51ea8646682/5a8988f5ecc64986a19aa9b6b3a052a6-1.m3u8
吴忠综合,http://live.kanwz.net/zhpd/sd/live.m3u8?zningxd
青海都市[1280*720],http://stream.qhbtv.com/qhds/sd/live.m3u8?_upt=f868bafe1594546577
西宁新闻综合,https://liveout.xntv.tv/a65jur/96iln2.m3u8
西宁生活服务,https://liveout.xntv.tv/a65jur/90p2i1.m3u8
囊谦综合,http://pili-live-hls-qhnqapp2020.sobeylive.com/qhnqapp2020/qhnqtv01.m3u8
湟中综合[1280*720],http://livecdn.dmqhyadmin.com/hls/xjhuangzhong.m3u8
门源综合,http://livecdn.dmqhyadmin.com/hls/xjmenyuan.m3u8
祁连综合[800*450],http://livecdn.dmqhyadmin.com/hls/xjqilian.m3u8
贵南综合[800*450],http://livecdn.dmqhyadmin.com/hls/xjguinan.m3u8
化隆综合[1280*720],http://livecdn.dmqhyadmin.com/hls/xjhualong.m3u8
民和综合,http://livecdn.dmqhyadmin.com/hls/xjminhe.m3u8
门源综合,http://livecdn.dmqhyadmin.com/hls/xjmenyuan.m3u8?zqinghd
民和综合,http://livecdn.dmqhyadmin.com/hls/xjminhe.m3u8?zqinghd
西宁生活服务,https://liveout.xntv.tv/a65jur/90p2i1.m3u8?zqinghd
西宁新闻综合,https://liveout.xntv.tv/a65jur/96iln2.m3u8?zqinghd
伊犁汉语综合,http://110.153.180.106:55555/out_1/index.m3u8
伊犁哈萨克,http://110.153.180.106:55555/out_3/index.m3u8
伊犁经济法制,http://110.153.180.106:55555/out_4/index.m3u8
裕民汉语,http://117.190.130.4:8081/out_1/index.m3u8
裕民哈语,http://117.190.130.4:8081/out_2/index.m3u8
吉木萨尔综合,http://218.31.201.189:9000/api/material/local/mnt/shiping1/prog_index.m3u8
奎屯汉语综合,http://218.84.12.186:8001/hls/main/playlist.m3u8
奎屯哈萨克语,http://218.84.12.186:8002/hls/main/playlist.m3u8
九师电视台[768*576],https://liveout.btzx.com.cn/3pyc0h/dbfvwu.m3u8
可克达拉综合,http://test5.btzx.com.cn:80/live/kkdl.stream/playlist.m3u8
图木舒克综合,http://test5.btzx.com.cn/live/disanshi.stream/playlist.m3u8
石河子影视文体,http://124.88.144.73:1935/live/jjsh/playlist.m3u8
兵团八师石河子经济生活,http://124.88.144.73:1935/live/dywt/playlist.m3u8?zxinjd
兵团十四师昆玉综合,http://test5.btzx.com.cn/live/14TV.stream/playlist.m3u8?zxinjd
兵团四师可克达拉综合,http://test5.btzx.com.cn/live/kkdl.stream/playlist.m3u8?zxinjd
奎屯汉语综合,http://218.84.12.186:8001/hls/main/playlist.m3u8?zxinjd
玛纳斯综合,http://218.84.127.245:1026/hls/main1/playlist.m3u8?zxinjd
伊犁哈萨克,http://110.153.180.106:55555/out_3/index.m3u8?zxinjd
伊犁汉语综合,http://110.153.180.106:55555/out_1/index.m3u8?zxinjd
伊犁经济法制,http://110.153.180.106:55555/out_4/index.m3u8?zxinjd
伊犁维吾尔,http://110.153.180.106:55555/out_2/index.m3u8?zxinjd
裕民哈语,http://117.190.130.4:8081/out_2/index.m3u8?zxinjd
拉萨汉语综合[768*576],http://file.lasatv.cn/cms/videos/nmip-media/channellive/channel1/playlist.m3u8
优漫卡通,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225795/index.m3u8
哈哈炫动,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226213/index.m3u8
嘉佳卡通,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226227/index.m3u8
黑莓动画,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/index.m3u8
纬来体育,http://hls.szsummer.cn/live/446035/playlist.m3u8?k=32f9ec7c13e4b390289143a8e1b2a898&t=1840341130
五星体育[1280*720],http://zteres.sn.chinamobile.com:6060/000000001000/2000000002000000007/1.m3u8?channel-id=hnbblive&Contentid=2000000002000000007&livemode=1&stbId=3
