央视,#genre#
郭峰  移情别恋,https://vd3.bdstatic.com/mda-jcwmd7x0ef0kxff2/sc/mda-jcwmd7x0ef0kxff2.mp4
韩晶不要用我的爱来伤害我,https://vd3.bdstatic.com/mda-mf2cna3n54griyyk/sc/cae_h264/1622711810208427971/mda-mf2cna3n54griyyk.mp4
黄静美新欢渡旧爱,https://vd3.bdstatic.com/mda-mfsg9bqky1dnhi0x/sc/cae_h264/1624915409945937051/mda-mfsg9bqky1dnhi0x.mp4
金南玲悲伤逆流成河,https://vd3.bdstatic.com/mda-mm4ea1nhpmfdd2i7/sc/cae_h264/1638699136400900951/mda-mm4ea1nhpmfdd2i7.mp4
今宵多珍重,https://vd3.bdstatic.com/mda-ncic84gqqky26mfq/sc/cae_h264_delogo/1647679506064493847/mda-ncic84gqqky26mfq.mp4
苦乐年华,https://vd3.bdstatic.com/mda-nc1atnt5xwr8np3w/sc/cae_h264_delogo/1646207174401225524/mda-nc1atnt5xwr8np3w.mp4
李姝烟雨唱扬州,https://vd3.bdstatic.com/mda-mhhnbgv740s717ff/sc/cae_h264/1629370856442491485/mda-mhhnbgv740s717ff.mp4
李翊君风中的承诺,https://vd3.bdstatic.com/mda-im4f98wwgpnrdwbd/sc/mda-im4f98wwgpnrdwbd.mp4
李翊君永远永远,https://vd3.bdstatic.com/mda-mk5erfe6s4yb7jnn/sc/cae_h264/1636196320608081872/mda-mk5erfe6s4yb7jnn.mp4
李羿慧燃烧,https://vd3.bdstatic.com/mda-kddsn2m5qcr2g2q0/v1-cae/sc/mda-kddsn2m5qcr2g2q0.mp4
刘若英后来,https://vd3.bdstatic.com/mda-mgsct1dsn01m9zwd/sc/cae_h264_nowatermark/1627379601293801713/mda-mgsct1dsn01m9zwd.mp4
刘珂矣如是,https://vd3.bdstatic.com/mda-kiuw4831j0m5gknr/sc/mda-kiuw4831j0m5gknr.mp4
罗文甄妮世间始终你好,https://vd3.bdstatic.com/mda-pddzwibhw95ka63p/sc/cae_h264/1681520581403404861/mda-pddzwibhw95ka63p.mp4
千年等一回,https://vd3.bdstatic.com/mda-jc7mtk91nwgdtc7c/sc/mda-jc7mtk91nwgdtc7c.mp4
情歌5首,https://vd3.bdstatic.com/mda-mmg7iqkrutbwd7az/sc/cae_h264/1639851941696222972/mda-mmg7iqkrutbwd7az.mp4
情火 拥抱你离去 夜夜夜漫长,https://vd3.bdstatic.com/mda-nd3gy7ukv0reh4xv/sc/cae_h264_delogo/1649115109025912038/mda-nd3gy7ukv0reh4xv.mp4
任贤齐流着泪的你的脸,https://vd3.bdstatic.com/mda-ji81w26xbdudck6h/sc/mda-ji81w26xbdudck6h.mp4
任贤齐兄弟,https://vd3.bdstatic.com/mda-mk17gntuin2yn2re/sc/cae_h264/1635830548837085533/mda-mk17gntuin2yn2re.mp4
天在下雨我在想你,https://vd3.bdstatic.com/mda-makbbuxuhfwrbbjv/v1-cae/1080p/mda-makbbuxuhfwrbbjv.mp4
魏新雨余情未了,https://vd3.bdstatic.com/mda-mktb6tg77mrqdrn9/sc/cae_h264/1638100656781641784/mda-mktb6tg77mrqdrn9.mp4
我曾用心爱着你,https://vd3.bdstatic.com:443/mda-mdbhiku4dmimt1np/1080p/h264_cae/1620653862739023339/mda-mdbhiku4dmimt1np.mp4
无情风雨无情的你,https://vd3.bdstatic.com/mda-narj3sj9nxdry127/sc/bd265_cae_delogo/1643247988848787832/mda-narj3sj9nxdry127.mp4
吴奇隆祝你一路顺风,https://vd3.bdstatic.com/mda-na1665m7sz87cj58/sc/cae_h264/1641137509937616013/mda-na1665m7sz87cj58.mp4
希亚心醉,https://vd3.bdstatic.com/mda-mmbsyavr92gsvxzx/sc/cae_h264_nowatermark/1639336716644169042/mda-mmbsyavr92gsvxzx.mp4
纤夫的爱于文华尹相杰,https://vd3.bdstatic.com/mda-kb8i0qjw1vjawqtz/v1-cae/sc/mda-kb8i0qjw1vjawqtz.mp4
想你的心好苦 谢谢你陪我一程 痴情人活受罪,https://vd3.bdstatic.com/mda-nbh82mz7pqwck9kb/sc/bd265_cae_delogo/1645209735259425049/mda-

nbh82mz7pqwck9kb.mp4
徐誉滕做我老婆好不好,https://vd3.bdstatic.com/mda-mg48sq7g40h32gyc/sc/cae_h264/1625466086506967364/mda-mg48sq7g40h32gyc.mp4
一生离不开的是你 黄鹤翔/冰玉,https://vd3.bdstatic.com/mda-kcagghxmnemv6bfm/v1-cae/sc/mda-kcagghxmnemv6bfm.mp4
一世情,https://vd3.bdstatic.com/mda-nc49j3qwk0szx5iq/sc/cae_h264_delogo/1646463345591786801/mda-nc49j3qwk0szx5iq.mp4
一万个舍不得,https://vd3.bdstatic.com/mda-mkj5gzvhhhh1mxpd/fhd/cae_h264_nowatermark/1637381541070264456/mda-mkj5gzvhhhh1mxpd.mp4
英雄泪,https://vd3.bdstatic.com/mda-mkt45tnypacz3smk/sc/cae_h264/1638069225501294830/mda-mkt45tnypacz3smk.mp4
张明敏外婆的澎湖湾,https://vd3.bdstatic.com/mda-pd28wss6j1xx6zjw/sc/cae_h264/1680564659606816186/mda-pd28wss6j1xx6zjw.mp4
最美的情缘,https://vd3.bdstatic.com/mda-ih4mz2ubqfx9q9gb/sc/mda-ih4mz2ubqfx9q9gb.mp4
邰正宵九百九十九朵玫瑰,https://vd3.bdstatic.com/mda-kcui7hzzt35dvxzs/v1-cae/sc/mda-kcui7hzzt35dvxzs.mp4
殇雪 潮湿的心 酒醉的蝴蝶 多年以后,https://vd3.bdstatic.com/mda-mhve4gb9hi8cstzk/1080p/cae_h264/1630319514896018158/mda-mhve4gb9hi8cstzk.mp4


阿桑一直很安静,https://vd2.bdstatic.com/mda-miug94gkrc12s0ik/720p/h264/1632915075424259265/mda-miug94gkrc12s0ik.mp4
白雪千古绝唱,https://vd2.bdstatic.com/mda-je4f6w2i0hj7gqu1/sc/mda-je4f6w2i0hj7gqu1.mp4
陈慧琳记事本,https://vd2.bdstatic.com/mda-nehu3bhz6vvju09g/sc/cae_h264/1652907622039860631/mda-nehu3bhz6vvju09g.mp4
陈淑苹离家,http://vd2.bdstatic.com/mda-iftyuk6tjcxrm53p/sc/mda-iftyuk6tjcxrm53p.mp4
初恋的人,https://vd2.bdstatic.com:443/mda-mhwdgysnspnb1nnr/1080p/cae_h264/1630404398162757730/mda-mhwdgysnspnb1nnr.mp4
等爱的玫瑰,https://vd2.bdstatic.com/mda-jfsusw53dxs6kyvc/sc/mda-jfsusw53dxs6kyvc.mp4
等风等雨不如等你 人生匆匆有几何 想你时候问月亮,https://vd2.bdstatic.com/mda-ndc5crm9gba2yph5/1080p/cae_h264_delogo/1649823066739772202/mda-

ndc5crm9gba2yph5.mp4
点燃一根烟,https://vd2.bdstatic.com:443/mda-mdapwdafpsiy63zu/1080p/h264_cae/1620614712517070219/mda-mdapwdafpsiy63zu.mp4
东来东往别说我的眼泪你无所谓,https://vd2.bdstatic.com/mda-mev951xkh5mpwd59/sc/cae_h264/1622356327607133479/mda-mev951xkh5mpwd59.mp4
翻唱闽南歌曲 认份,https://vd2.bdstatic.com/mda-kcki0ba6ykzh683i/sc/mda-kcki0ba6ykzh683i.mp4
高进听着情歌留眼泪,https://vd2.bdstatic.com/mda-peb41ucau5p52ukt/sc/cae_h264/1683929644671430152/mda-peb41ucau5p52ukt.mp4
高进我的好兄弟,https://vd2.bdstatic.com/mda-nk4i3wwm0tadwi0q/sc/cae_h264/1667653041450747664/mda-nk4i3wwm0tadwi0q.mp4
高山青,https://vd2.bdstatic.com/mda-nbekkfmj84v41mdb/fhd/cae_h264_nowatermark_delogo/1645045236575576660/mda-nbekkfmj84v41mdb.mp4
高胜美_左宏元渡情,https://vd2.bdstatic.com/mda-jkkaggms67it4tjn/sc/mda-jkkaggms67it4tjn.mp4
高胜美千年等一回,https://vd2.bdstatic.com/mda-njjfe9u1hbxq3vdv/hd/cae_h264/1666263796264898335/mda-njjfe9u1hbxq3vdv.mp4
韩宝仪 除了你,https://vd2.bdstatic.com/mda-mfdf071grty8ku7v/sc/cae_h264/1623667503784559794/mda-mfdf071grty8ku7v.mp4
韩宝仪无聊的游戏,https://vd2.bdstatic.com/mda-nb8j3b6sz77bdvk8/sc/cae_h264_delogo/1644413904258506067/mda-nb8j3b6sz77bdvk8.mp4
韩晶没有你的日子我真的好孤单,https://vd2.bdstatic.com/mda-mj68iaqvjq8pbyjc/sc/cae_h264/1633587074890039788/mda-mj68iaqvjq8pbyjc.mp4
韩磊向天再借五百年,https://vd2.bdstatic.com/mda-jfh8egec8e1qh31u/sc/mda-jfh8egec8e1qh31u.mp4
韩晓大头皮鞋,https://vd2.bdstatic.com/mda-pedivm20tjffj8qh/sc/cae_h264/1684161091090570388/mda-pedivm20tjffj8qh.mp4
贺一航一个人的寂寞两个人的错,https://vd2.bdstatic.com/mda-jmmqfrdnfypcvew1/v1-cae/sc/mda-jmmqfrdnfypcvew1.mp4
黄品源海浪,https://vd2.bdstatic.com/mda-pe72h9dkb7bnz41q/sc/cae_h264/1683562558669809800/mda-pe72h9dkb7bnz41q.mp4
李翊君雨蝶,https://vd2.bdstatic.com/mda-paherbuh12qs4iab/sc/cae_h264/1674042364041008431/mda-paherbuh12qs4iab.mp4
李羿慧真爱一世情,https://vd2.bdstatic.com/mda-kd7abf2r6gwkfjcs/v1-cae/sc/mda-kd7abf2r6gwkfjcs.mp4
林翠萍 我太傻,https://vd2.bdstatic.com/mda-mb5qq1ic4yvekk6r/v2-hknm/sc/mda-mb5qq1ic4yvekk6r.mp4
林慧萍情难枕,https://vd2.bdstatic.com/mda-me74kmexvjuvdqhf/sc/cae_h264/1620444424858870972/mda-me74kmexvjuvdqhf.mp4
刘珂矣半壶纱,https://vd2.bdstatic.com/mda-ijqjdsmpywr0h15j/sc/mda-ijqjdsmpywr0h15j.mp4
刘珂矣风筝误,https://vd2.bdstatic.com/mda-nac38rcg306vwnbh/sc/cae_h264_delogo/1642040688954688015/mda-nac38rcg306vwnbh.mp4
梅艳芳女人花,https://vd2.bdstatic.com/mda-kbn1cfwy8b3v3mtr/v1-cae/sc/mda-kbn1cfwy8b3v3mtr.mp4
梅艳芳一生爱你千百回,https://vd2.bdstatic.com/mda-jf9fqp4699h7pjny/sc/mda-jf9fqp4699h7pjny.mp4
梦醒时分 梦驼铃,https://vd2.bdstatic.com/mda-kgrag6y9hpf7jfay/v1-cae/sc/mda-kgrag6y9hpf7jfay.mp4
孟庭苇风中有朵雨做的云,https://vd2.bdstatic.com/mda-mhr7fug73nggkxt0/sc/cae_h264_nowatermark/1629955259672973265/mda-mhr7fug73nggkxt0.mp4
孟庭苇谁的眼泪在飞,https://vd2.bdstatic.com/mda-me53dq2r0mkb4kb5/sc/cae_h264_nowatermark/1620433849695548571/mda-me53dq2r0mkb4kb5.mp4
斯琴高丽_顾峰犯错,https://vd2.bdstatic.com/mda-njm2v7z7hzsnk9h8/720p/h264/1666404072234581332/mda-njm2v7z7hzsnk9h8.mp4
孙悦欢乐中国年,https://vd2.bdstatic.com/mda-pddb40mamp0xyc5f/sc/cae_h264/1681474384197889574/mda-pddb40mamp0xyc5f.mp4
童安格明天你是否依然爱我,https://vd2.bdstatic.com/mda-ma6ipk17rrehhzxn/v1-cae/sc/mda-ma6ipk17rrehhzxn.mp4
王杰一场游戏一场梦,https://vd2.bdstatic.com/mda-nksr82e715zenfi9/sc/cae_h264/1670385683007677675/mda-nksr82e715zenfi9.mp4
王琪万爱千恩,https://vd2.bdstatic.com/mda-mkvgziida8jbp9pq/sc/cae_h264_nowatermark/1638290622190257871/mda-mkvgziida8jbp9pq.mp4
魏新雨情花几时开,https://vd2.bdstatic.com/mda-mi231carbb2nw857/sc/cae_h264/1630635185316306288/mda-mi231carbb2nw857.mp4
魏新雨最美的情缘,https://vd2.bdstatic.com/mda-km2jkziewiq74axk/v1-cae/sc/mda-km2jkziewiq74axk.mp4
问情,https://vd2.bdstatic.com/mda-kirqb8wp0wx6nm8b/v1-cae/1080p/mda-kirqb8wp0wx6nm8b.mp4?auth_key=1602762598-0-0-

7b8d213378f4f9825a4e3d01ca6846bc&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_2&sle=1&sl=1378&split=1332772
徐怀钰纷飞,https://vd2.bdstatic.com/mda-pabigquu0pfum9qq/sc/cae_h264/1673583919277536486/mda-pabigquu0pfum9qq.mp4
庄心妍  一万个舍不得,https://vd2.bdstatic.com/mda-nbdbmhe1dmnnz9am/sc/cae_h264_delogo/1644826799657365911/mda-nbdbmhe1dmnnz9am.mp4
醉人的相遇 潮湿的心 痴心是我犯的错 让爱回到陌生,https://vd2.bdstatic.com/mda-pba56da0f0qyi002/1080p/cae_h264/1676111747839603526/mda-

pba56da0f0qyi002.mp4
最美不过你的笑,https://vd2.bdstatic.com/mda-nb7355pig9f1efq2/fhd/cae_h264_nowatermark_delogo/1644355224144532489/mda-nb7355pig9f1efq2.mp4
最亲的人,https://vd2.bdstatic.com/mda-meqitprx5ti8ed1a/720p/h264/1621948823045463060/mda-meqitprx5ti8ed1a.mp4

爱江山更爱美人,https://vd4.bdstatic.com/mda-mm2a18n5jdh6d8bs/sc/cae_h264/1638516147610932793/mda-mm2a18n5jdh6d8bs.mp4
爱情的骗子我问你,https://vd4.bdstatic.com:443/mda-me7emge7ku6b7g9h/1080p/cae_h264/1620470361962860122/mda-me7emge7ku6b7g9h.mp4
爱情一阵风,https://vd4.bdstatic.com:443/mda-mdkd7yybv4y505qa/1080p/h264_cae/1620480120114753589/mda-mdkd7yybv4y505qa.mp4
爱一回错一回,https://vd4.bdstatic.com/mda-mbim69siwwsgwp7d/v1-cae/1080p/mda-mbim69siwwsgwp7d.mp4
陈小云爱人跟人走,http://vd4.bdstatic.com/mda-jgvqig36bu4rc0ej/sc/mda-jgvqig36bu4rc0ej.mp4
程响时光洪流,https://vd4.bdstatic.com/mda-pdm81xapd4i8fssj/720p/h264/1682142131084242638/mda-pdm81xapd4i8fssj.mp4
错过了缘分错过了你 哥哥听我说 我只在乎你,https://vd4.bdstatic.com/mda-pbf8btzi0jfvyuv2/1080p/cae_h264/1676542087779453844/mda-

pbf8btzi0jfvyuv2.mp4
错过缘分错过你,https://vd4.bdstatic.com/mda-nak1ta9hr7uau7gi/fhd/cae_h264_nowatermark_delogo/1642800023084828200/mda-nak1ta9hr7uau7gi.mp4
打工辛酸泪DJ2首,https://vd4.bdstatic.com/mda-na5fafrtbvvf5wib/hd/cae_h264_delogo/1641996387070390433/mda-na5fafrtbvvf5wib.mp4
等你等了那么久 想让雨滴问问你,https://vd4.bdstatic.com/mda-nda3uu9cm73hfc9q/1080p/cae_h264_delogo/1649646197104551642/mda-nda3uu9cm73hfc9q.mp4
等你等了那么久,http://vd4.bdstatic.com/mda-ickhjq8gkcxz55i1/sc/mda-ickhjq8gkcxz55i1.mp4
二小姐酒梦,http://vd4.bdstatic.com/mda-jisq7k1t5n821tjt/sc/mda-jisq7k1t5n821tjt.mp4
翻唱闽南歌曲 酒杯情,https://vd4.bdstatic.com/mda-mk89e13cre9xihhx/sc/cae_h264/1636440610393221805/mda-mk89e13cre9xihhx.mp4
翻唱闽南歌曲 梦中情,https://vd4.bdstatic.com/mda-nak82ydc0qg6ungm/sc/cae_h264_delogo/1642744314347465764/mda-nak82ydc0qg6ungm.mp4
负心的你,https://vd4.bdstatic.com:443/mda-mcbs0hpjpkpwethe/1080p/h264_cae/1620492489548087433/mda-mcbs0hpjpkpwethe.mp4
韩宝仪 情人桥,https://vd4.bdstatic.com/mda-jehka6exkt6va8id/sc/mda-jehka6exkt6va8id.mp4
含笑飞天,https://vd4.bdstatic.com/mda-mk8ixtr3eqxbz2v2/sc/cae_h264/1636464928592517726/mda-mk8ixtr3eqxbz2v2.mp4
黄静美多年以后,https://vd4.bdstatic.com/mda-na24vd8cj60w6q8x/sc/cae_h264/1641180968740934416/mda-na24vd8cj60w6q8x.mp4
黄静美我热情如火，你冰冻成河,https://vd4.bdstatic.com/mda-pdf2nry55g3pitiv/720p/h264/1681610329330261707/mda-pdf2nry55g3pitiv.mp4
黄静美余生各自安好,https://vd4.bdstatic.com/mda-nb61n5wrhuc8d9he/sc/cae_h264_delogo/1644196875101971774/mda-nb61n5wrhuc8d9he.mp4
黄静美愿你,https://vd4.bdstatic.com/mda-nk20e15w2v009bbp/sc/cae_h264/1667533283881392948/mda-nk20e15w2v009bbp.mp4
回心转意黑龙,https://vd4.bdstatic.com/mda-pfu1su8hm6x71uj3/sc/cae_h264/1688003432657194024/mda-pfu1su8hm6x71uj3.mp4
火风大花轿,https://vd4.bdstatic.com/mda-mdrz5k80ideqwmub/sc/cae_h264/1619482704/mda-mdrz5k80ideqwmub.mp4
姜育恒再回首,https://vd4.bdstatic.com/mda-nm5k618kswrvh55b/sc/cae_h264/1670485301963643442/mda-nm5k618kswrvh55b.mp4
江珊梦里水乡,https://vd4.bdstatic.com/mda-pb6a5bq75ptsregm/sc/cae_h264/1675768853183165428/mda-pb6a5bq75ptsregm.mp4
金海心那么骄傲,https://vd4.bdstatic.com/mda-mff88qv2q53d9azc/sc/cae_h264_nowatermark/1623822925379497777/mda-mff88qv2q53d9azc.mp4
今生最美的遇见,https://vd4.bdstatic.com/mda-ncjf6j5xqwx35wxc/sc/cae_h264_delogo/1647774687601159968/mda-ncjf6j5xqwx35wxc.mp4
酒醉的蝴蝶,http://vd4.bdstatic.com/mda-jepbbqntd414qsem/sc/mda-jepbbqntd414qsem.mp4
酒醉风雨情 伤心苦酒 朋友的酒 红尘没有错,https://vd4.bdstatic.com/mda-nd1a4zuxf78py830/sc/cae_h264_delogo/1649003829932795060/mda-

nd1a4zuxf78py830.mp4
李玲玉 女儿情,http://vd4.bdstatic.com/mda-jiqh0kcd7kgpwnmb/sc/mda-jiqh0kcd7kgpwnmb.mp4
林翠萍  情网,https://vd4.bdstatic.com:443/mda-mipn4ccctdasgr2r/fhd/cae_h264_nowatermark/1632498915227563300/mda-mipn4ccctdasgr2r.mp4
刘珂矣闲庭絮,https://vd4.bdstatic.com/mda-niuiaeqptsn5m8uu/720p/h264/1664456374781660783/mda-niuiaeqptsn5m8uu.mp4
刘珂矣一尘梦,https://vd4.bdstatic.com/mda-pe6ie8tehjmd3jdn/sc/cae_h264/1683529581399195533/mda-pe6ie8tehjmd3jdn.mp4
刘珂矣芙蓉雨,https://vd4.bdstatic.com/mda-pa88vb82ax4dm5du/sc/cae_h264/1673248438083767966/mda-pa88vb82ax4dm5du.mp4
六哲多情的人总被无情的伤,https://vd4.bdstatic.com/mda-nm42j04kpmcgjfc9/sc/cae_h264/1670226780279312984/mda-nm42j04kpmcgjfc9.mp4
孟庭苇冬季到台北来看雨,https://vd4.bdstatic.com/mda-ma4j29iw0qrqbzit/v1-cae/sc/mda-ma4j29iw0qrqbzit.mp4
女人花,https://vd4.bdstatic.com/mda-ncdfurx49ht1fh9w/720p/h264_delogo/1647256721820297861/mda-ncdfurx49ht1fh9w.mp4
青青河边草,https://vd4.bdstatic.com/mda-md27ryp92ese1taq/sc/cae_h264/1617428928/mda-md27ryp92ese1taq.mp4
天在下雨我在想你,http://vd4.bdstatic.com/mda-icpieeuwfuwruijw/sc/mda-icpieeuwfuwruijw.mp4
婉君李翊君,https://vd4.bdstatic.com/mda-nbs6u9qg4gd4wps0/sc/cae_h264_delogo/1645937758627276736/mda-nbs6u9qg4gd4wps0.mp4
王冰洋飞舞,https://vd4.bdstatic.com/mda-kiswzripkbsbre44/v1-cae/sc/mda-kiswzripkbsbre44.mp4
王志文江珊糊涂的爱,https://vd4.bdstatic.com/mda-kkhp4tcnemjpa8hg/v1-cae/sc/mda-kkhp4tcnemjpa8hg.mp4
望爱却步,https://vd4.bdstatic.com/mda-mh3ei4sg2jypty79/1080p/cae_h264/1628072927342489970/mda-mh3ei4sg2jypty79.mp4
魏新雨百花香,https://vd4.bdstatic.com/mda-kavcyrunsv2jep8b/v1-cae/sc/mda-kavcyrunsv2jep8b.mp4
魏新雨恋人心,https://vd4.bdstatic.com/mda-mahiy6s739uciset/v1-cae/sc/mda-mahiy6s739uciset.mp4
无奈的思绪,https://vd4.bdstatic.com:443/mda-kkbxxmr5nn2swgu6/sc/cae_h264_nowatermark/1605192499/mda-kkbxxmr5nn2swgu6.mp4
叶凡游龙惊凤,https://vd4.bdstatic.com/mda-jbhrpdr6jf5f233x/sc/mda-jbhrpdr6jf5f233x.mp4
叶倩文曾经心痛,https://vd4.bdstatic.com/mda-nm5fm80nncc6m941/sc/cae_h264/1670325600829620490/mda-nm5fm80nncc6m941.mp4
叶倩文真心真意过一生,https://vd4.bdstatic.com/mda-nkr5jq79s9w8niq1/sc/cae_h264/1669435486395551751/mda-nkr5jq79s9w8niq1.mp4
叶倩文潇洒走一回,https://vd4.bdstatic.com/mda-ndvid47wrxc1aay2/sc/cae_h264_delogo/1651329221927202288/mda-ndvid47wrxc1aay2.mp4
一朵情花开,https://vd4.bdstatic.com/mda-nb941efqj8sduxxa/fhd/cae_h264_nowatermark_delogo/1644528022253011778/mda-nb941efqj8sduxxa.mp4?

pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1942353781&vid=17929545618888552442&auth_key=1647522142-0-0-

cb59c1e23078eb63ac658bdf33c862cf&bcevod_channel=searchbox_feed&cntl_id=ct_dy_11_95&sle=1&sl=353&split=608799
潇洒的走,https://vd4.bdstatic.com/mda-kgirfiwxg342z9d8/v1-cae/sc/mda-kgirfiwxg342z9d8.mp4
裘海正  爱我的人和我爱的人,https://vd4.bdstatic.com/mda-nibchr01x1uxphsm/sc/cae_h264/1663052395278733609/mda-nibchr01x1uxphsm.mp4
