IPV6卫视,#genre#
新乡[1920*1408][1920*1408],http://live.dxhmt.cn:9081/tv/10721-1.m3u8
焦作综合频道[1920*1080],http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8?zhend
焦作教育频道[720*576][720*576],http://zhpull.dxhmt.cn/jiaozuo/9c10435ad24c409baee219ec289e17d0/playlist.m3u8?zhend
山西,#genre#
山西经济[1280*720][1280*720],http://liveflash.sxrtv.com/live/sxfinance.m3u8?sub_m3u8=true&edge_slice=true
山西社会与法治[1280*720][1280*720],http://liveflash.sxrtv.com/live/sxedu.m3u8?sub_m3u8=true&edge_slice=true
山西文体生活[1280*720][1280*720],http://liveflash.sxrtv.com/live/sxpublic.m3u8?sub_m3u8=true&edge_slice=true
山西影视[1280*720][1280*720],http://liveflash.sxrtv.com/live/sxfilm.m3u8?sub_m3u8=true&edge_slice=true
山西黄河[1280*720][1280*720],http://liveflash.sxrtv.com/live/huanghe.m3u8?sub_m3u8=true&edge_slice=true
高平综合[854*480][854*480],http://live.gprmt.cn/gpnews/hd/live.m3u8
晋中公共频道[1920*1080],http://jzlive.jztvnews.com:90/live/jzgg.m3u8
晋中新闻频道[1920*1080],http://jzlive.jztvnews.com:90/live/jzzh.m3u8
潞城新闻综合[1920*1080],http://59.48.42.6:62204/lucheng.m3u8
武乡新闻综合[1280*720][1280*720],http://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8
运城科技教育[1280*720][1280*720],http://live.0359tv.com/lsdream/p5eq48m/1000/live.m3u8
运城新闻综合[1280*720][1280*720],http://live.0359tv.com/lsdream/ss4Lj11/1000/live.m3u8
长子综合频道[1920*1080],http://zzlive.zzc-media.com:8092/live/xwzh.m3u8
定襄综合[1280*720][1280*720],http://lbyzztfe.live.sxmty.com/live/hls/645ff4c60e0a49f0a203abbd73dd8be9/0720e665f10f48e98c9639f4f492fb4a-1.m3u8?zshanxd
汾西综合[1920*1080],https://qmmqvzoz.live.sxmty.com/live/hls/f24f8a390c084386a564074c9260100c/be3fdf07606145739ab2c4b80fe0136a.m3u8?zshanxd
怀仁综合[1920*1080],http://1yp7hc5p.live.sxmty.com/live/hls/bff8529922344209985b6e49baa9555a/efa2543628fc4a7ea93d3d6c975f77dc.m3u8?zshanxd
灵石新闻综合[1920*1080],https://live-stream.lsxrmtzx.com/live/video.m3u8?zshanxd
襄汾综合[1920*1080],http://7sycrzf7.live.sxmty.com/live/hls/da9222d15ce7491d85fe3519e5201df5/af161dfd2a434b22b3b75fdd72fb9038-1.m3u8?zshanxd
襄垣电视[1920*1080],http://video.xyxrmt.com/lsdream/2MAgsgb/1000/live.m3u8?zshanxd
阳泉新闻综合HD[1920*1080],https://live.goodiptv.club/api/yqgd.php?id=yqxwzhhd
阳泉科教HD[1920*1080],https://live.goodiptv.club/api/yqgd.php?id=yqkjhd
运城新闻综合[1280*720][1280*720],http://live.0359tv.com/lsdream/ss4Lj11/1000/live.m3u8
运城公共频道[1280*720][1280*720],http://live.0359tv.com/lsdream/t667aTY/1000/live.m3u8
晋中新闻频道[1920*1080],http://jzlive.jztvnews.com:90/live/jzzh.m3u8
晋中公共频道[1920*1080],http://jzlive.jztvnews.com:90/live/jzgg.m3u8
壶关电视台[1920*1080],http://zmjp3jin.live.sxmty.com/live/hls/268fe96f955d496db37fb10bb887cda9/fc196029d289449ea524a94a95379a0d.m3u8
平顺综合[1920*1080],https://stream.icelook.cn/2daa869d1623782d/6679643898219856900_1602492802.m3u8?auth_key=1893456000-0-0-8c6e3e73d78411a6bd6e2faef2b275d0
武乡新闻综合[1280*720][1280*720],http://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8
武乡新闻综合[1280*720][1280*720],http://60.220.198.84:81/0.m3u8
长子综合频道[1920*1080],http://zzlive.zzc-media.com:8092/live/xwzh.m3u8
怀仁综合频道[1920*1080],http://1yp7hc5p.live.sxmty.com/live/hls/bff8529922344209985b6e49baa9555a/efa2543628fc4a7ea93d3d6c975f77dc.m3u8
平鲁综合频道[1920*1080],https://stream.icelook.cn/790d0a0f38c07f31/6728300245723120644_1609747594.m3u8?auth_key=1893456000-0-0-0cc4be5653a88cdb748a4543643d0fdb
潞城新闻综合[1920*1080],http://59.48.42.6:62204/lucheng.m3u8
汾西综合[1920*1080],https://qmmqvzoz.live.sxmty.com/live/hls/f24f8a390c084386a564074c9260100c/be3fdf07606145739ab2c4b80fe0136a.m3u8
吉县新闻综合[1920*1080],http://jxlive.jxrmtzx.com:8091/live/xwzh.m3u8
襄汾综合[1920*1080],http://7sycrzf7.live.sxmty.com/live/hls/da9222d15ce7491d85fe3519e5201df5/af161dfd2a434b22b3b75fdd72fb9038-1.m3u8
翼城综合[1920*1080],http://live.aiyicheng.com.cn/channel1/sd/live.m3u8
灵石新闻综合[1920*1080],https://live-stream.lsxrmtzx.com/live/video.m3u8
五寨综合[1280*720][1280*720],https://stream.icelook.cn/cf2874738208c975/6727103226484622340_1607389965.m3u8?auth_key=1893456000-0-0-c8ce454296feaadfd96bc25904e2b688
原平综合[1024*576],http://xkmspyxn.live.sxmty.com/live/hls/65072fcc05414062bf02088d2a2a77b2/9da977614b044ef59d11779e997a12f8-1.m3u8
高平综合频道[854*480][854*480],http://live.gprmt.cn/gpnews/hd/live.m3u8
山东,#genre#
烟台公共频道[1280*720][1280*720],http://live.yantaitv.cn/live/e50f104a4ffe4a41b2217cbda534146f/d86092e69df94668b33390278b061700-1.m3u8
烟台经济科技[1280*720][1280*720],http://live.yantaitv.cn/live/27f84144e95a4652ae9e5c211b2a6b55/405f3e33ba384aa0a16014d0becd1261-1.m3u8
烟台影视频道[1280*720][1280*720],http://live.yantaitv.cn/live/e9f1d9045d474c31884d13fa4ffbbd16/a4a9b3704d854756907845107cc56129-1.m3u8
枣庄新闻综合[960*540][960*540],http://stream.zztvzd.com/1/sd/live.m3u8
枣庄教育频道[960*540][960*540],http://stream.zztvzd.com/2/sd/live.m3u8
枣庄公共频道[960*540][960*540],http://stream.zztvzd.com/3/sd/live.m3u8
东营综合频道[853*480][853*480],http://stream.hhek.cn/xwzh/sd/live.m3u8
东营公共频道[853*480][853*480],http://stream.hhek.cn/ggpd/sd/live.m3u8
青州综合频道[1047*576],http://sdqz.chinashadt.com:2036/live/stream:1.stream/playlist.m3u8
青州文化旅游[1047*576],http://sdqz.chinashadt.com:2036/live/stream:3.stream/playlist.m3u8
安徽,#genre#
安徽综艺体育[1920*1080],http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3.flv
固镇新闻[1920*1080],http://www.guzhenm.com:7001/hls/hd-live.m3u8
固镇新闻[1920*1080],http://www.guzhenm.com:7001/hls/hd-live.m3u8?zanhd
霍山综合[1047*576],http://ahhsdb.chinashadt.com:1936/live/stream:ahws.stream/playlist.m3u8?zanhd
肥西综合[1920*1080],http://112.30.194.221:20080/live/7210e3a27cc64ac4a3f7aba2e2b683d5/hls.m3u8?zanhd
歙县综合频道[1280*720][1280*720],http://112.30.194.221:20080/live/4b3024127d1c472986ccdcb454f81a9f/hls.m3u8?zanhd
福建,#genre#
宁化电视一套[1047*576],http://fjnhdb.chinashadt.com:2036/live/stream:nh1.stream/playlist.m3u8
福州综合[1920*1080],http://live.zohi.tv/video/s10001-fztv-1/index.m3u8
漳州一套[1280*720][1280*720],http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8
漳浦综合[1024*576],http://220.161.87.62:8090/hls/0/index.m3u8
新罗电视一套[1920*1080],http://stream.lyxltv.com/xltv/sd/live.m3u8?zfud
宁化电视一套[1047*576],http://fjnhdb.chinashadt.com:2036/live/stream:nh1.stream/playlist.m3u8?fujian
漳浦综合[1024*576],http://220.161.87.62:8090/hls/0/index.m3u8?zfud
福州新闻[1920*1080],http://live.zohi.tv/video/s10001-fztv-1/index.m3u8
福州生活[1920*1080],http://live.zohi.tv/video/s10001-fztv-3/index.m3u8
福州少儿[1920*1080],http://live.zohi.tv/video/s10001-fztv-4/index.m3u8
漳州新闻[1280*720][1280*720],http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8
三明综合[1280*720][1280*720],http://stream.smntv.cn/smtv1/sd/live.m3u8
三明公共[1280*720][1280*720],http://stream.smntv.cn/smtv2/sd/live.m3u8
三明新闻综合[1047*576],http://fjnhdb.chinashadt.com:2036/live/stream:nh2.stream/playlist.m3u8?zfud
三明新闻综合[1280*720][1280*720],http://stream.smntv.cn/smtv1/sd/live.m3u8?zfud
三明公共频道[1280*720][1280*720],http://stream.smntv.cn/smtv2/sd/live.m3u8?zfud
宁化电视一套[1047*576],http://fjnhdb.chinashadt.com:2036/live/stream:nh1.stream/playlist.m3u8?fujian
湖北,#genre#
江夏新闻综合[768*576][768*576],http://59.175.226.142:280/gb28181/xwzh.m3u8
武汉新闻综合[1280*720][1280*720],http://stream.appwuhan.com/1tzb/sd/live.m3u8
武汉生活[1280*720][1280*720],http://stream.appwuhan.com/3tzb/sd/live.m3u8
武汉电视剧[640*480][640*480],http://stream.appwuhan.com/2tzb/sd/live.m3u8
武汉经济[1280*720][1280*720],http://stream.appwuhan.com/4tzb/sd/live.m3u8
武汉外语[640*484][640*484],http://stream.appwuhan.com/6tzb/sd/live.m3u8
武汉教育[1280*720][1280*720],http://stream.appwuhan.com/jyzb/sd/live.m3u8
武汉文体[640*484][1280*720],http://stream.appwuhan.com/5tzb/sd/live.m3u8
荆门新闻[1920*1080],http://stream.jmtv.com.cn/xwzh/sd/live.m3u8
荆门公共[1920*1080],http://stream.jmtv.com.cn/ngpd/sd/live.m3u8
荆门教育[1920*1080],http://stream.jmtv.com.cn/ggsh/sd/live.m3u8
十堰新闻[1280*720][1280*720],http://p8.vzan.com/slowlive/034028687228317362/live.m3u8
江夏新闻综合[768*576][768*576],http://59.175.226.142:280/gb28181/xwzh.m3u8
湘潭新闻综合[1280*720][1280*720],http://live.hnxttv.com:9601/live/xwzh/800K/tzwj_video.m3u8?zhund
荆门新闻综合[1920*1080],http://stream.jmtv.com.cn/xwzh/sd/live.m3u8
荆门教育频道[1920*1080],http://stream.jmtv.com.cn/ggsh/sd/live.m3u8
荆门公共频道[1920*1080],http://stream.jmtv.com.cn/ngpd/sd/live.m3u8
麻城综合[720*576][720*576],http://119.36.30.199:8888/mctv1.m3u8
云南,#genre#
云南都市[1280*720][1280*720],http://tvlive.ynradio.com/live/yunnandushi/chunks.m3u8
云南娱乐[1280*720][1280*720],http://tvlive.ynradio.com/live/yunnanyule/chunks.m3u8
云南少儿[1280*720][1280*720],http://tvlive.ynradio.com/live/yunnanshaoer/chunks.m3u8
云南国际[1280*720][720*576],http://tvlive.ynradio.com/live/yunnanguoji/playlist.m3u8
红河州公共频道[1920*1080],http://file.hhtv.cc/cms/videos/nmip-media/channellive/channel2/playlist.m3u8
文山州新闻综合[1920*1080],http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv
文山州公共[1920*1080],http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel8/playlist.m3u8
西双版纳综合[1280*720][1280*720],http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel1/playlist.m3u8
西双版纳公共[1280*720][1280*720],http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel3/playlist.m3u8
怒江新闻综合[1280*720][1280*720],http://livebroadcast.ccwb.cn/live/w1620805130988936.m3u8
新平综合[1280*720][1280*720],http://livebroadcast.ccwb.cn/live/w1615257519790969.m3u8
彝良综合[848*480][848*480],http://livebroadcast.ccwb.cn/live/w1606370492402991.m3u8
福贡综合[1920*1080],http://livebroadcast.ccwb.cn/live/w1612505860303999.m3u8
泸水综合[1024*576],http://livebroadcast.ccwb.cn/live/w1596164431584927.m3u8
红河县综合[720*576][720*576],http://file.hhtv.cc/cms/videos/nmip-media/channellive/channel3/playlist.m3u8
屏边综合[720*576][720*576],http://file.hhtv.cc/cms/videos/nmip-media/channellive/channel5/playlist.m3u8
麻栗坡电视台[1920*1080],http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel18/playlist.m3u8
麻栗坡电视台[1920*1080],http://tvdrs.wsrtv.com.cn:8100/channellive/mlptv.flv
福贡综合[1920*1080],http://livebroadcast.ccwb.cn/live/w1612505860303999.m3u8?zyund
良综合[848*480][848*480],http://livebroadcast.ccwb.cn/live/w1606370492402991.m3u8?zyund
麻栗坡电视台[1920*1080],http://tvdrs.wsrtv.com.cn:8100/channellive/mlptv.flv?zyund
麻栗坡电视台[1920*1080],http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel18/playlist.m3u8?zyund
文山州新闻综合[1920*1080],http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8?zyund
西双版纳综合[1280*720][1280*720],http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel1/playlist.m3u8?zyund
红河州公共频道[1920*1080],http://file.hhtv.cc/cms/videos/nmip-media/channellive/channel2/playlist.m3u8
新平综合[1280*720][1280*720],http://livebroadcast.ccwb.cn/live/w1615257519790969.m3u8
彝良综合[848*480][848*480],http://livebroadcast.ccwb.cn/live/w1606370492402991.m3u8
镇雄电视台[848*480][848*480],http://livebroadcast.ccwb.cn/live/w1606722098119972.m3u8
福贡综合[1920*1080],http://livebroadcast.ccwb.cn/live/w1612505860303999.m3u8
泸水综合[1024*576],http://livebroadcast.ccwb.cn/live/w1596164431584927.m3u8
红河县综合[720*576][720*576],http://file.hhtv.cc/cms/videos/nmip-media/channellive/channel3/playlist.m3u8
麻栗坡电视台[1920*1080],http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel18/playlist.m3u8
麻栗坡[1920*1080],http://tvdrs.wsrtv.com.cn:8100/channellive/mlptv.flv
麻栗坡台[1920*1080],http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel18/playlist.m3u8
丘北新闻综合[720*576][720*576],http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel14/playlist.m3u8
文山市电视台[720*576][720*576],http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel17/playlist.m3u8
文山州公共[1920*1080],http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel8/playlist.m3u8
文山综合[1920*1080],http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8
文山综合[1920*1080],http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv
西双版纳1[1280*720][1280*720],http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel1/playlist.m3u8
西双版纳2[1280*720][1280*720],http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel3/playlist.m3u8
砚山频道[848*480][848*480],http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel16/playlist.m3u8
四川,#genre#
广安新闻综合[1920*1080],http://live1.gatv.com.cn:85/live/XWZH.m3u8
广安公共频道[1024*576],http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8
达州新闻综合[1920*1080],http://tv.drs.dzxw.net/channellive/xwzhpd-dz1.flv
达州公共频道[1920*1080],http://tv.drs.dzxw.net/channellive/ggpd-dz2.flv
达州通川频道[1920*1080],http://tv.drs.dzxw.net/channellive/tcpd-dz3.flv
泸州新闻综合[1280*720][1280*720],http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel106011/playlist.m3u8
泸州科教频道[1280*720][1280*720],http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel103074/playlist.m3u8
自贡综合频道[853*480][853*480],http://110.189.153.160:1001/zhpd.flv
自贡公共频道[853*480][853*480],http://110.189.153.160:1002/ggpd.flv
德阳新闻综合[1280*720][1280*720],http://scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8
德阳公共频道[1280*720][1280*720],http://scdytv.cn:1935/live/m_ggpd_livevideo/playlist.m3u8
甘孜综合频道[1280*720][1280*720],http://tv.drs.ganzitv.com:8100/channellive/gztv.flv
双流综合频道[1920*1080],http://171.221.250.130:18888/27e684978eb642eeb90ab815f6cc51bf/c41893de5e8645b3b43aef1640859b0d.m3u8
渠县新闻综合[1280*720][1280*720],http://222.208.224.227:81/hls/cfp2p8m3.m3u8
南部新闻综合[1280*720][1280*720],http://pili-live-rtmp.148.i2863.com/i2863-148/live_148_811389.m3u8
蓬安新闻综合[1280*720][1280*720],http://palive.patv123.com:8091/live/xwpd_800K.m3u8
营山电视台[1280*720][1280*720],http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8
金川新闻综合[1920*1080],http://live.jinchuanrmt.com:90/live/zhxw.m3u8
金川新闻综合[1920*1080],http://139.203.180.9:90/live/zhxw.m3u8
金川乡村频道[1024*576],http://live.jinchuanrmt.com:90/live/jcxc.m3u8
金川乡村频道[1024*576],http://139.203.180.9:90/live/jcxc.m3u8
松潘新闻综合[1920*1080],http://live.spccmc.com:90/live/spxwzh.m3u8
马尔康综合频道[1920*1080],http://live.zmmek.com:90/live/zhxw.m3u8
利州综合频道[1280*720][1280*720],http://tv.drs.lzgbdst.com:8100/channellive/lztv2.flv
洪雅新闻综合[1920*1080],http://117.172.215.250:8083/videos/live/35/39/GQVbrgob5CGJM/GQVbrgob5CGJM.M3U8
青神综合频道[1280*720][1280*720],http://lmt.scqstv.com/live1/live1.m3u8
乐至综合频道[1920*1080],http://175.155.106.72:89/live1/live1.m3u8
会东综合频道[720*576][720*576],http://live.schdxww.com:90/live/xwzh.m3u8
康定新闻综合[1280*720][1280*720],http://m3u8-kd.channel.ganzitv.com/nmip-media-yajiang/channellive/channel100663/playlist.m3u8
泸县新闻综合[1920*1080],http://lxfile.lxxcb.cn/nmip-media/channellive/channel103799/playlist.m3u8
纳溪新闻频道[768*480][768*480],https://bl.ainaxi.cn/live/d1b85c45e7b74e96bdd950e047c7fd94.m3u8
叙永综合频道[768*576][768*576],http://luzhi.xuyongrongmei.com:1935/live/_definst_/xyxw/playlist.m3u8
三台电视一套[1280*720][1280*720],http://125.65.94.91:12351/live
河北,#genre#
石家庄新闻综合[1920*1080],http://pluslive1.sjzntv.cn/xmzh/playlist.m3u8?zhebd
石家庄娱乐[1920*1080],http://pluslive1.sjzntv.cn/yule/playlist.m3u8?zhebd
石家庄生活[1920*1080],http://pluslive1.sjzntv.cn/shenghuo/playlist.m3u8?zhebd
石家庄都市[1920*1080],http://pluslive1.sjzntv.cn/dushi/playlist.m3u8?zhebd
邯郸公共频道[1920*1080],https://jwliveqxzb.hebyun.com.cn/hdgg/hdgg.m3u8
邯郸科技教育[1920*1080],https://jwcdnqx.hebyun.com.cn/live/hdkj/1500k/tzwj_video.m3u8?zhebd
邯郸科技教育[1920*1080],https://jwliveqxzb.hebyun.com.cn/hdkj/hdkj.m3u8?zhebd
鹿泉一套[1280*720][1280*720],https://jwliveqxzb.hebyun.com.cn/luquanyi/luquanyi.m3u8?zhebd
鹿泉一套[1280*720][1280*720],https://jwcdnqx.hebyun.com.cn/live/luquanyi/1500k/tzwj_video.m3u8?zhebd
昌黎综合频道[1280*720][1280*720],https://jwcdnqx.hebyun.com.cn/live/clzhpd/1500k/tzwj_video.m3u8?zhebd
昌黎综合频道[1280*720][1280*720],https://jwliveqxzb.hebyun.com.cn/clzhpd/clzhpd.m3u8?zhebd
石家庄新闻综合[1920*1080],http://pluslive1.sjzntv.cn/xmzh/playlist.m3u8?zhebd
石家庄娱乐[1920*1080],http://pluslive1.sjzntv.cn/yule/playlist.m3u8?zhebd
石家庄生活[1920*1080],http://pluslive1.sjzntv.cn/shenghuo/playlist.m3u8?zhebd
石家庄都市[1920*1080],http://pluslive1.sjzntv.cn/dushi/playlist.m3u8?zhebd
鹿泉一套[1280*720][1280*720],https://jwliveqxzb.hebyun.com.cn/luquanyi/luquanyi.m3u8?zhebd
鹿泉一套[1280*720][1280*720],https://jwcdnqx.hebyun.com.cn/live/luquanyi/1500k/tzwj_video.m3u8?zhebd
石家庄新闻[1920*1080],http://pluslive1.sjzntv.cn/xmzh/playlist.m3u8
石家庄娱乐[1920*1080],http://pluslive1.sjzntv.cn/yule/playlist.m3u8
石家庄生活[1920*1080],http://pluslive1.sjzntv.cn/shenghuo/playlist.m3u8
保定公共[1024*576],http://jwcdnqx.hebyun.com.cn/live/bdxw1/1500k/tzwj_video.m3u8
保定生活[1024*576],http://jwcdnqx.hebyun.com.cn/live/bddst/1500k/tzwj_video.m3u8
承德公共生活[960*540][960*540],https://jwliveqxzb.hebyun.com.cn/cdsggshtv/cdsggshtv.m3u8
承德新闻综合[960*540][960*540],https://jwliveqxzb.hebyun.com.cn/cdsxwzhtv/cdsxwzhtv.m3u8
定州生活频道[800*450][800*450],https://jwliveqxzb.hebyun.com.cn/shpd/shpd.m3u8
邯郸公共[1920*1080],https://jwliveqxzb.hebyun.com.cn/hdgg/hdgg.m3u8
邯郸科教[1920*1080],https://jwliveqxzb.hebyun.com.cn/hdkj/hdkj.m3u8
涞水新闻频道[960*540][960*540],https://jwliveqxzb.hebyun.com.cn/lsdst/lsdst.m3u8
鹿泉一套[1280*720][1280*720],https://jwliveqxzb.hebyun.com.cn/luquanyi/luquanyi.m3u8
平泉影视频道[1280*720][1280*720],https://jwliveqxzb.hebyun.com.cn/pqys/pqys.m3u8
平泉综合频道[1280*720][1280*720],https://jwliveqxzb.hebyun.com.cn/pqzh/pqzh.m3u8
清河经济综艺[1920*1080],https://jwcdnqx.hebyun.com.cn/live/qinghe1/1500k/tzwj_video.m3u8
任丘文娱[1920*1080],https://jwcdnqx.hebyun.com.cn/live/rqtv2/1500k/tzwj_video.m3u8
任丘综合[1920*1080],https://jwcdnqx.hebyun.com.cn/live/rqtv1/1500k/tzwj_video.m3u8
望都综合频道[768*576][768*576],https://jwliveqxzb.hebyun.com.cn/wddst/wddst.m3u8
兴隆综合频道[1920*1080],https://jwcdnqx.hebyun.com.cn/live/xlzh/1500k/tzwj_video.m3u8
石家庄新闻综合[1920*1080],http://pluslive1.sjzntv.cn/xmzh/playlist.m3u8?zhebd
石家庄娱乐[1920*1080],http://pluslive1.sjzntv.cn/yule/playlist.m3u8?zhebd
石家庄生活[1920*1080],http://pluslive1.sjzntv.cn/shenghuo/playlist.m3u8?zhebd
石家庄都市[1920*1080],http://pluslive1.sjzntv.cn/dushi/playlist.m3u8?zhebd
邯郸公共频道[1920*1080],https://jwcdnqx.hebyun.com.cn/live/hdgg/1500k/tzwj_video.m3u8?zhebd
邯郸公共频道[1920*1080],https://jwliveqxzb.hebyun.com.cn/hdgg/hdgg.m3u8
鹿泉一套[1280*720][1280*720],https://jwliveqxzb.hebyun.com.cn/luquanyi/luquanyi.m3u8?zhebd
鹿泉一套[1280*720][1280*720],https://jwcdnqx.hebyun.com.cn/live/luquanyi/1500k/tzwj_video.m3u8?zhebd
河北农民[960*540][960*540],https://jwplay.hebyun.com.cn/live/hbnmtv/1500k/tzwj_video.m3u8?zhebd
滨海新闻[1920*1080],http://traffic.jbh.tjbh.com/live/bhtv1/playlist.m3u8
滨海综艺[1920*1080],http://traffic.jbh.tjbh.com/live/bhtv2/playlist.m3u8
滨海影视[1920*1080],http://traffic.jbh.tjbh.com/live/bhtv3/playlist.m3u8
河北农民[785*576],http://hbfc.chinashadt.com:2036/live/1003.stream/playlist.m3u8
邯郸公共频道[1920*1080],https://jwliveqxzb.hebyun.com.cn/hdgg/hdgg.m3u8
邯郸公共频道[1920*1080],https://jwcdnqx.hebyun.com.cn/live/hdgg/1500k/tzwj_video.m3u8
邯郸科技教育[1920*1080],https://jwliveqxzb.hebyun.com.cn/hdkj/hdkj.m3u8
邯郸科技教育[1920*1080],https://jwcdnqx.hebyun.com.cn/live/hdkj/1500k/tzwj_video.m3u8
承德新闻综合[960*540][960*540],https://jwliveqxzb.hebyun.com.cn/cdsxwzhtv/cdsxwzhtv.m3u8
承德新闻综合[1920*1080],https://jwcdnqx.hebyun.com.cn/live/cdslywh/1500k/tzwj_video.m3u8
承德新闻综合[960*540][960*540],https://jwcdnqx.hebyun.com.cn/live/cdsxwzhtv/1500k/tzwj_video.m3u8
承德公共生活[960*540][960*540],https://jwliveqxzb.hebyun.com.cn/cdsggshtv/cdsggshtv.m3u8
承德公共生活[960*540][960*540],https://jwcdnqx.hebyun.com.cn/live/cdsggshtv/1500k/tzwj_video.m3u8
鹿泉一套[1280*720][1280*720],https://jwliveqxzb.hebyun.com.cn/luquanyi/luquanyi.m3u8
鹿泉一套[1280*720][1280*720],https://jwcdnqx.hebyun.com.cn/live/luquanyi/1500k/tzwj_video.m3u8
鹿泉二套[1280*720][1280*720],https://jwcdnqx.hebyun.com.cn/live/luquaner/1500k/tzwj_video.m3u8
涉县新闻综合[1920*1080],https://jwcdnqx.hebyun.com.cn/live/SXTV1/1500k/tzwj_video.m3u8
阜城综合频道[1047*576],http://hbfc.chinashadt.com:2036/live/2.stream/playlist.m3u8
阜城经济频道[785*576],http://hbfc.chinashadt.com:2036/live/5.stream/playlist.m3u8
枣强综合[640*360][640*360],http://hbzqdb.chinashadt.com:1937/live/zqzh.stream_360p/playlist.m3u8
昌黎综合频道[1280*720][1280*720],https://jwcdnqx.hebyun.com.cn/live/clzhpd/1500k/tzwj_video.m3u8
昌黎综合频道[1280*720][1280*720],https://jwliveqxzb.hebyun.com.cn/clzhpd/clzhpd.m3u8
迁西综合频道[1920*1080],https://jwliveqxzb.hebyun.com.cn/qxzhpd/qxzhpd.m3u8
迁西农业频道[768*576][768*576],https://jwliveqxzb.hebyun.com.cn/qxny/qxny.m3u8
迁西农业频道[768*576][768*576],https://jwcdnqx.hebyun.com.cn/live/qxny/1500k/tzwj_video.m3u8
清河新闻综合[1920*1080],https://jwcdnqx.hebyun.com.cn/live/qinghe/1500k/tzwj_video.m3u8
清河新闻综合[1920*1080],https://jwliveqxzb.hebyun.com.cn/qinghe/qinghe.m3u8
清河经济综艺[1920*1080],https://jwcdnqx.hebyun.com.cn/live/qinghe1/1500k/tzwj_video.m3u8
清河经济综艺[1920*1080],https://jwliveqxzb.hebyun.com.cn/qinghe1/qinghe1.m3u8
沧县二套[785*576],http://hebcx.chinashadt.com:2036/live/10002.stream/playlist.m3u8
青县新闻[1280*720][1280*720],https://jwliveqxzb.hebyun.com.cn/qxtvlive1/qxtvlive1.m3u8
青县新闻[1280*720][1280*720],https://jwcdnqx.hebyun.com.cn/live/qxtvlive1/1500k/tzwj_video.m3u8
任丘综合[1920*1080],https://jwcdnqx.hebyun.com.cn/live/rqtv1/1500k/tzwj_video.m3u8
任丘文娱[1920*1080],https://jwcdnqx.hebyun.com.cn/live/rqtv2/1500k/tzwj_video.m3u8
定州新闻综合[800*450][800*450],https://jwliveqxzb.hebyun.com.cn/xxzhpd/xxzhpd.m3u8
定州新闻综合[800*450][800*450],https://jwcdnqx.hebyun.com.cn/live/xxzhpd/1500k/tzwj_video.m3u8
定州生活频道[800*450][800*450],https://jwliveqxzb.hebyun.com.cn/shpd/shpd.m3u8
定州生活频道[800*450][800*450],https://jwcdnqx.hebyun.com.cn/live/shpd/1500k/tzwj_video.m3u8
涞水新闻频道[960*540][960*540],https://jwliveqxzb.hebyun.com.cn/lsdst/lsdst.m3u8
涞水新闻频道[960*540][960*540],https://jwcdnqx.hebyun.com.cn/live/lsdst/1500k/tzwj_video.m3u8
清苑新闻频道[1920*1080],https://jwcdnqx.hebyun.com.cn/live/qyxwpd/1500k/tzwj_video.m3u8
清苑生活频道[1920*1080],https://jwcdnqx.hebyun.com.cn/live/qyshpd/1500k/tzwj_video.m3u8
